BKG_KEY,POP00_SQMI,MED_AGE,AVE_HH_SZ,AVE_FAM_SZ,MED_HH_INC,P_OWNOCC,P_RENTOCC,P_OCC,P_VAC,P_SFDH,P_TH,P_MFU,P_MARRIED,MED_ROOMS,MED_VAL_AL,P_HS_,P_WH,P_BLK,P_PROTLAND,D2DOWN,D2RAMP,D2PROT,CANMEAN2,YRSOLD,X,Y
245102606042,19649.30000000000,25.90000000000,2.82000000000,3.39000000000,10605.00000000000,0.30400000000,0.69600000000,0.81400000000,0.18600000000,0.13200000000,0.72000000000,0.14000000000,0.23800000000,5.00000000000,54300.00000000000,0.41000000000,0.42000000000,0.54000000000,0.00000000000,5899,502,448,0.00908000000,55,-76.53703275340,39.28021389120
245102101003,1680.70000000000,34.90000000000,2.59000000000,3.01000000000,23352.00000000000,0.48300000000,0.51700000000,0.77200000000,0.22800000000,0.02300000000,0.95000000000,0.03000000000,0.34900000000,5.00000000000,44100.00000000000,0.61000000000,0.67000000000,0.31000000000,0.00000000000,1419,288,355,0.00443000000,64,-76.62670302320,39.27600711520
245102501021,7218.60000000000,28.20000000000,2.54000000000,3.08000000000,26637.00000000000,0.44700000000,0.55300000000,0.93600000000,0.06400000000,0.02100000000,0.68000000000,0.30000000000,0.21900000000,5.00000000000,64700.00000000000,0.90000000000,0.13000000000,0.79000000000,0.16000000000,5794,1875,168,0.18134000000,49,-76.68910028570,39.27824774810
245102606041,15759.80000000000,21.00000000000,2.80000000000,3.37000000000,7004.00000000000,0.13000000000,0.87100000000,0.83000000000,0.17000000000,0.04300000000,0.79000000000,0.17000000000,0.07000000000,4.00000000000,47800.00000000000,0.44000000000,0.26000000000,0.73000000000,0.00000000000,5534,619,329,0.01011000000,46,-76.54136331360,39.27972363210
245102705014,8754.50000000000,38.20000000000,2.37000000000,3.03000000000,45625.00000000000,0.89700000000,0.10300000000,0.92800000000,0.07200000000,0.52400000000,0.31000000000,0.16000000000,0.50600000000,6.00000000000,87700.00000000000,0.79000000000,0.80000000000,0.12000000000,0.00000000000,9495,1953,528,0.08548000000,60,-76.54603434220,39.36433207040
245102715014,4135.40000000000,42.30000000000,2.37000000000,2.78000000000,82030.00000000000,0.91100000000,0.08900000000,0.97500000000,0.02500000000,0.82200000000,0.06000000000,0.12000000000,0.56500000000,8.00000000000,175400.00000000000,0.96000000000,0.87000000000,0.09000000000,0.08000000000,7907,569,343,0.57177000000,64,-76.66823863830,39.36236122840
245102720023,8680.10000000000,56.50000000000,2.03000000000,3.01000000000,50938.00000000000,0.56600000000,0.43400000000,0.94000000000,0.06000000000,0.21800000000,0.14000000000,0.64000000000,0.44600000000,5.00000000000,95100.00000000000,0.90000000000,0.92000000000,0.07000000000,0.00000000000,10517,2440,691,0.16153000000,42,-76.70559843490,39.36939452650
245102720022,7648.30000000000,32.80000000000,2.84000000000,3.50000000000,38688.00000000000,0.76100000000,0.23900000000,0.97800000000,0.02200000000,0.64100000000,0.13000000000,0.22000000000,0.67400000000,6.00000000000,93000.00000000000,0.93000000000,0.95000000000,0.05000000000,0.01000000000,10156,2672,365,0.19203000000,47,-76.70098926210,39.36829936010
245102720024,9240.70000000000,33.60000000000,2.22000000000,3.21000000000,38681.00000000000,0.44900000000,0.55100000000,0.93700000000,0.06300000000,0.24300000000,0.04000000000,0.72000000000,0.42400000000,5.00000000000,113000.00000000000,0.90000000000,0.78000000000,0.17000000000,0.04000000000,9945,2705,378,0.19974000000,42,-76.69712360290,39.36845018670
245102715015,4789.20000000000,30.40000000000,1.84000000000,2.92000000000,39821.00000000000,0.22500000000,0.77500000000,0.98700000000,0.01300000000,0.17100000000,0.07000000000,0.76000000000,0.26100000000,4.00000000000,167700.00000000000,0.92000000000,0.81000000000,0.12000000000,0.11000000000,8726,719,293,0.40298000000,37,-76.67166450300,39.36925188330
245102708013,13054.30000000000,32.10000000000,2.46000000000,3.06000000000,36938.00000000000,0.50900000000,0.49100000000,0.92900000000,0.07100000000,0.03900000000,0.51000000000,0.45000000000,0.33600000000,6.00000000000,77900.00000000000,0.82000000000,0.26000000000,0.69000000000,0.34000000000,7708,2467,104,0.17414000000,47,-76.59742659030,39.36854604860
245102720011,12818.00000000000,38.40000000000,2.21000000000,3.14000000000,34212.00000000000,0.30300000000,0.69700000000,0.93200000000,0.06800000000,0.02700000000,0.20000000000,0.78000000000,0.28100000000,5.00000000000,72200.00000000000,0.77000000000,0.48000000000,0.43000000000,0.00000000000,10314,2861,719,0.03816000000,43,-76.70775396570,39.36529046920
245101302001,15284.60000000000,34.00000000000,2.04000000000,3.05000000000,34750.00000000000,0.41400000000,0.58600000000,0.65900000000,0.34100000000,0.00000000000,0.27000000000,0.73000000000,0.14400000000,4.00000000000,103500.00000000000,0.91000000000,0.19000000000,0.77000000000,0.02000000000,1358,93,140,0.02445000000,64,-76.62733108220,39.31246169850
245100908005,21007.90000000000,39.40000000000,3.24000000000,3.83000000000,23958.00000000000,0.48400000000,0.51600000000,0.78500000000,0.21500000000,0.00000000000,0.76000000000,0.24000000000,0.14800000000,8.00000000000,34000.00000000000,0.46000000000,0.00000000000,1.00000000000,0.00000000000,1672,963,286,0.00381000000,64,-76.60811690300,39.31319172110
245101507022,18996.20000000000,43.10000000000,2.46000000000,3.15000000000,37813.00000000000,0.76800000000,0.23200000000,0.90400000000,0.09600000000,0.05300000000,0.75000000000,0.19000000000,0.27400000000,6.00000000000,57200.00000000000,0.71000000000,0.01000000000,0.98000000000,0.00000000000,4215,1890,216,0.05116000000,61,-76.66773533330,39.31288698510
245101302004,29923.00000000000,31.90000000000,2.59000000000,3.21000000000,28798.00000000000,0.12400000000,0.87600000000,0.72500000000,0.27500000000,0.02100000000,0.18000000000,0.80000000000,0.14300000000,5.00000000000,153800.00000000000,0.73000000000,0.00000000000,1.00000000000,0.00000000000,1675,342,91,0.00643000000,42,-76.63269726400,39.31345858020
245101507023,12186.60000000000,37.20000000000,2.74000000000,3.39000000000,29286.00000000000,0.58000000000,0.42000000000,0.71000000000,0.29000000000,0.05300000000,0.39000000000,0.56000000000,0.41200000000,6.00000000000,59200.00000000000,0.64000000000,0.03000000000,0.97000000000,0.00000000000,4563,1858,389,0.14941000000,62,-76.67189204060,39.31273423360
245100805003,9821.90000000000,39.30000000000,3.07000000000,3.40000000000,19605.00000000000,0.58900000000,0.41100000000,0.86200000000,0.13800000000,0.12700000000,0.72000000000,0.16000000000,0.34600000000,6.00000000000,43500.00000000000,0.51000000000,0.02000000000,0.96000000000,0.16000000000,2521,1939,136,0.00140000000,58,-76.59394844430,39.31322750870
245100802001,2898.30000000000,40.90000000000,2.60000000000,3.25000000000,17344.00000000000,0.68500000000,0.31500000000,0.76900000000,0.23100000000,0.04900000000,0.95000000000,0.00000000000,0.10100000000,6.00000000000,50100.00000000000,0.46000000000,0.04000000000,0.94000000000,0.00000000000,3357,2419,484,0.00869000000,59,-76.57807454090,39.31170713550
245101605005,12174.30000000000,41.00000000000,2.47000000000,3.03000000000,21413.00000000000,0.69800000000,0.30200000000,0.90500000000,0.09500000000,0.00000000000,0.75000000000,0.25000000000,0.34400000000,6.00000000000,53600.00000000000,0.53000000000,0.03000000000,0.97000000000,0.23000000000,3003,948,113,0.01298000000,62,-76.65748051170,39.29955996420
245101002004,47119.50000000000,25.40000000000,2.33000000000,2.95000000000,7148.00000000000,0.00000000000,1.00000000000,1.00000000000,0.00000000000,0.00000000000,0.70000000000,0.30000000000,0.00000000000,3.00000000000,0.00000000000,0.44000000000,0.00000000000,0.98000000000,0.53000000000,810,477,5,0.00049000000,51,-76.60544536110,39.30027062960
245101002003,43421.80000000000,33.10000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.61000000000,0.16000000000,0.84000000000,0.00000000000,701,467,88,0.00548000000,2003,-76.60565317680,39.29923827070
245101003001,169980.40000000000,32.20000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.63000000000,0.12000000000,0.87000000000,0.00000000000,595,171,223,0.00058000000,2003,-76.60886408490,39.30006863300
245101101002,15887.20000000000,29.80000000000,1.48000000000,2.46000000000,26475.00000000000,0.07100000000,0.92900000000,0.92900000000,0.07200000000,0.00000000000,0.07000000000,0.93000000000,0.09400000000,3.00000000000,80600.00000000000,0.92000000000,0.58000000000,0.22000000000,0.03000000000,224,214,178,0.00000000000,64,-76.61265096200,39.29778999510
245101703001,19323.60000000000,44.50000000000,1.93000000000,3.07000000000,9469.00000000000,0.13000000000,0.87000000000,0.73000000000,0.27000000000,0.01400000000,0.31000000000,0.68000000000,0.07100000000,4.00000000000,37300.00000000000,0.46000000000,0.00000000000,1.00000000000,0.06000000000,883,456,115,0.00494000000,54,-76.63168327810,39.29875228000
245100702002,43249.30000000000,28.50000000000,3.43000000000,3.62000000000,26324.00000000000,0.54300000000,0.45700000000,0.77200000000,0.22800000000,0.08400000000,0.92000000000,0.00000000000,0.20700000000,6.00000000000,41800.00000000000,0.46000000000,0.02000000000,0.97000000000,0.00000000000,2552,2294,296,0.00000000000,64,-76.57952494750,39.30005774820
245100401002,9305.60000000000,36.70000000000,1.40000000000,2.41000000000,30221.00000000000,0.04300000000,0.95700000000,0.74200000000,0.25800000000,0.00000000000,0.01000000000,0.99000000000,0.10800000000,3.00000000000,84400.00000000000,0.67000000000,0.36000000000,0.48000000000,0.01000000000,0,798,199,0.00005000000,36,-76.61880747150,39.29217931580
245101605003,21484.30000000000,35.80000000000,3.31000000000,3.70000000000,23375.00000000000,0.64800000000,0.35200000000,0.83000000000,0.17000000000,0.10700000000,0.87000000000,0.02000000000,0.29800000000,6.00000000000,48600.00000000000,0.71000000000,0.00000000000,0.99000000000,0.00000000000,2658,395,231,0.00070000000,64,-76.65491268860,39.29416171760
245100501003,25889.30000000000,33.60000000000,2.42000000000,3.47000000000,8508.00000000000,0.11500000000,0.88500000000,1.00000000000,0.00000000000,0.02600000000,0.35000000000,0.62000000000,0.08300000000,4.00000000000,66700.00000000000,0.31000000000,0.02000000000,0.97000000000,0.80000000000,566,1030,10,0.00012000000,7,-76.60123567580,39.29387665510
245100402001,5112.20000000000,56.70000000000,1.64000000000,2.10000000000,12596.00000000000,0.00000000000,1.00000000000,0.31800000000,0.68200000000,0.06800000000,0.00000000000,0.93000000000,0.31700000000,3.00000000000,0.00000000000,0.32000000000,0.16000000000,0.84000000000,0.00000000000,141,353,282,0.00097000000,64,-76.62498046450,39.29311693800
